Address,Sold date,Sold price,Bedrooms,Bathrooms,Area,Type,Year built,Last remodel year,Heating,Cooling,Parking,HOA / Lot,Sunscore,Zestimate,Zestimate range,Last 30 day change
"1031 State St NW APT 104, Atlanta, GA 30318",Sold 06/20/2019,"$325,000 ",3 bds,2 ba,"1,345 sqft",Condo,1911,,Forced air,Central,,$373/month,,"$326,350 ","$300,000 - $356,000",+$44 (+0.0 %)
"1031 State St NW APT 104, Atlanta, GA 30318",Sold 06/20/2019,"$325,000 ",3 bds,2 ba,"1,345 sqft",Condo,1911,1996,Forced air,Central,,$375/month,,"$326,350 ","$300,000 - $356,000",+$44 (+0.0 %)
"2107 Defoors Ferry Rd NW, Atlanta, GA 30318",Sold 06/19/2019,"$231,000 ",3 bds,2.5 ba,922 sqft,Condo,1984,2007,Forced air,Central,On street,$301/month,,"$231,977 ","$213,000 - $253,000",+$41 (+0.0 %)
"2575 Peachtree Rd NE, Atlanta, GA 30305",Sold 06/18/2019,"$600,000 ",3 bds,2 ba,"1,934 sqft",Condo,1969,1969,Forced air,Central,,"$1,301/month",,"$602,582 ","$554,000 - $657,000",+$130 (+0.0 %)
"199 12th St NE UNIT 4, Atlanta, GA 30309",Sold 06/17/2019,"$565,000 ",3 bds,3 ba,"1,815 sqft",Condo,2003,2003,Forced air,Central,2 spaces,$28/month,,"$567,473 ","$522,000 - $619,000",+$144 (+0.0 %)
"56 Chaumont Sq NW, Atlanta, GA 30327",Sold 06/14/2019,"$255,000 ",3 bds,2 ba,"1,346 sqft",Condo,1968,1968,Other,Central,,$544/month,,"$256,192 ","$236,000 - $279,000",+$106 (+0.0 %)
"1735 Peachtree St NE UNIT 329, Atlanta, GA 30309",Sold 06/14/2019,"$389,500 ",3 bds,3 ba,"2,386 sqft",Condo,2000,,,,,$838/month,,"$391,291 ","$360,000 - $427,000",+$145 (+0.0 %)
"1735 Peachtree St NE UNIT 329, Atlanta, GA 30309",Sold 06/14/2019,"$389,500 ",3 bds,2 ba,"2,386 sqft",Condo,2000,2000,Forced air,Central,,$530/month,,"$391,291 ","$360,000 - $427,000",+$145 (+0.0 %)
"1612 Defoors Walk NW, Atlanta, GA 30318",Sold 06/13/2019,"$325,000 ",3 bds,3.5 ba,"1,715 sqft",Condo,1982,1982,Forced air,Central,2 spaces,,"Energy Related:,Double Pane/Thermo, Programmable Thermostat, Water Heater-gas,Great solar potentialSun Number™: 88.21","$326,519 ","$300,000 - $356,000",+$135 (+0.0 %)
"1269 N Highland Ave NE, Atlanta, GA 30306",Sold 06/12/2019,"$615,000 ",3 bds,2 ba,"1,638 sqft",Multi Family,1925,1980,Forced air,Central,4 spaces,,,"$617,920 ","$568,000 - $674,000",+$279 (+0.0 %)
"2575 Peachtree Rd NE, Atlanta, GA 30305",Sold 06/10/2019,"$750,000 ",3 bds,2.5 ba,"1,934 sqft",Condo,1969,1969,Forced air,Central,,"$1,301/month",,"$753,672 ","$693,000 - $822,000",+$399 (+0.1 %)
"2660 Peachtree Rd NW APT 8E, Atlanta, GA 30305",Sold 06/10/2019,$1.46M,3 bds,3 ba,"2,951 sqft",Condo,1987,1987,Forced air,Central,Attached Garage,"$1,233/month",,"$1,467,149 ",$1.35M - $1.60M,+$776 (+0.1 %)
"2660 Peachtree Rd NW APT 8E, Atlanta, GA 30305",Sold 06/10/2019,$1.46M,3 bds,3 ba,"2,951 sqft",Condo,1987,1987,Forced air,,3 spaces,,,"$1,467,149 ",$1.35M - $1.60M,+$776 (+0.1 %)
"2660 Peachtree Rd NW APT 8E, Atlanta, GA 30305",Sold 06/10/2019,$1.46M,3 bds,3 ba,"2,951 sqft",Condo,1987,1987,Forced air,Central,Attached Garage,"$1,233/month",,"$1,467,149 ",$1.35M - $1.60M,+$776 (+0.1 %)
"845 Spring St NW PH 1, Atlanta, GA 30308",Sold 06/07/2019,"$755,000 ",3 bds,3 ba,"2,095 sqft",Condo,2002,2002,Forced air,Central,2 spaces,$986/month,,"$758,865 ","$698,000 - $827,000",+$492 (+0.1 %)
"81 Ivy Trl NE, Atlanta, GA 30342",Sold 06/06/2019,"$352,500 ",3 bds,3 ba,"1,798 sqft",Condo,1972,1972,Forced air,Central,2 spaces,$380/month,,"$354,304 ","$326,000 - $386,000",+$229 (+0.1 %)
"2525 Peachtree Rd NE APT 5, Atlanta, GA 30305",Sold 06/06/2019,"$925,000 ",3 bds,4 ba,"2,390 sqft",Condo,1982,1982,Forced air,Central,2 spaces,,,"$929,804 ","$855,000 - $1.01M",+$639 (+0.1 %)
"1820 Peachtree St NW UNIT 1403, Atlanta, GA 30309",Sold 06/05/2019,"$585,000 ",3 bds,3 ba,"1,748 sqft",Condo,2010,,,,2 spaces,$640/month,,"$588,081 ","$541,000 - $641,000",+$427 (+0.1 %)
"184 Triumph Dr NW, Atlanta, GA 30327",Sold 06/05/2019,"$230,000 ",3 bds,2 ba,"1,288 sqft",Condo,1970,1970,"Forced air, Heat pump",Central,2 spaces,$544/month,Candidate for a community solar programSun Number™: 20.21,"$231,211 ","$213,000 - $252,000",+$168 (+0.1 %)
"1820 Peachtree St NW UNIT 1403, Atlanta, GA 30309",Sold 06/05/2019,"$585,000 ",3 bds,3 ba,"1,888 sqft",Condo,2010,2010,Forced air,Central,2 spaces,$425/month,,"$588,081 ","$541,000 - $641,000",+$427 (+0.1 %)
"115 Biscayne Dr NW # B4, Atlanta, GA 30309",Sold 05/31/2019,"$230,000 ",3 bds,2 ba,"1,300 sqft",Condo,1964,1964,Heat pump,Central,3 spaces,$485/month,,"$231,306 ","$213,000 - $252,000",+$221 (+0.1 %)
"3777 Peachtree Rd NE APT 726, Brookhaven, GA 30319",Sold 05/30/2019,"$285,000 ",3 bds,2 ba,"1,402 sqft",Condo,1996,1996,Forced air,Central,,$592/month,,"$286,651 ","$264,000 - $312,000",+$294 (+0.1 %)
"3530 Piedmont Rd NE APT 9A, Atlanta, GA 30305",Sold 05/30/2019,"$355,000 ",3 bds,2 ba,"1,808 sqft",Condo,1983,1983,Forced air,Central,,,,"$357,057 ","$328,000 - $389,000",+$366 (+0.1 %)
"3338 Peachtree Rd NE APT 3305, Atlanta, GA 30326",Sold 05/30/2019,"$570,000 ",3 bds,2.5 ba,"1,876 sqft",Condo,2004,2004,Forced air,Central,,$769/month,,"$573,303 ","$527,000 - $625,000",+$588 (+0.1 %)
"3777 Peachtree Rd NE APT 726, Brookhaven, GA 30319",Sold 05/30/2019,"$285,000 ",3 bds,2 ba,"1,402 sqft",Condo,1996,1996,Forced air,Central,2 spaces,$592/month,,"$283,835 ","$261,000 - $309,000",+$291 (+0.1 %)
"20 10th St NW UNIT 803, Atlanta, GA 30309",Sold 05/30/2019,"$882,000 ",3 bds,3 ba,"2,835 sqft",Multi Family,2007,2007,"Forced air, Heat pump",Central,2 spaces,,,"$1,028,486 ","$926,000 - $1.20M","+$23,157 (+2.3 %)"
"50 Chaumont Sq NW, Atlanta, GA 30327",Sold 05/24/2019,"$292,500 ",3 bds,2 ba,"1,346 sqft",Condo,1968,1968,Forced air,Central,3 spaces,$549/month,,"$294,397 ","$271,000 - $321,000",+$427 (+0.1 %)
"1301 Peachtree St NE UNIT 2H, Atlanta, GA 30309",Sold 05/23/2019,$2.25M,3 bds,3.5 ba,"3,552 sqft",Condo,2018,,Heat pump,Central,4 spaces,"$2,179/month",,"$2,264,852 ",$2.08M - $2.47M,"+$3,440 (+0.2 %)"
"3376 Peachtree Rd NE UNIT 56F, Atlanta, GA 30326",Sold 05/23/2019,$3.95M,3 bds,5 ba,"4,863 sqft",Condo,2018,,Heat pump,Central,,,,"$3,976,074 ",$3.66M - $4.33M,"+$6,039 (+0.2 %)"
"1301 Peachtree St NE, Atlanta, GA 30309",Sold 05/22/2019,$1.68M,3 bds,2 ba,"2,325 sqft",Condo,2017,2017,Other,,,,,"$1,834,949 ",$1.63M - $2.07M,"+$90,530 (+5.2 %)"
"3275 Lenox Rd NE APT 215, Atlanta, GA 30324",Sold 05/21/2019,"$230,000 ",3 bds,2.5 ba,"1,280 sqft",Apartment,2001,2001,Forced air,Central,Attached Garage,$350/month,,,,
"2632 Peachtree Rd NW # 101, Atlanta, GA 30305",Sold 05/21/2019,"$289,500 ",3 bds,2 ba,"1,640 sqft",Condo,1960,1960,Forced air,Central,,,,"$291,477 ","$268,000 - $318,000",+$484 (+0.2 %)
"2626 Peachtree Rd NW UNIT 707, Atlanta, GA 30305",Sold 05/20/2019,"$540,000 ",3 bds,3 ba,"2,100 sqft",Condo,2005,,"Forced air, Heat pump",,4 spaces,"$1,058/month",,"$543,751 ","$500,000 - $593,000",+$941 (+0.2 %)
"20 10th St NW UNIT 2301, Atlanta, GA 30309",Sold 05/20/2019,$1.97M,3 bds,4 ba,"3,574 sqft",Condo,2007,2007,Forced air,Central,2 spaces,"$1,994/month",,"$1,983,685 ",$1.82M - $2.16M,"+$3,433 (+0.2 %)"
"620 Peachtree St NE APT 404, Atlanta, GA 30308",Sold 11/01/2019,"$221,500 ",3 bds,2 ba,"1,344 sqft",Condo,1965,1995,Forced air,Other,2 spaces,"$1,065/month",,"$221,610 ","$206,000 - $237,000","+$3,643 (+1.7 %)"
"752 Moreland Ave SE UNIT 4, Atlanta, GA 30316",Sold 10/24/2019,"$420,000 ",3 bds,4 ba,"2,019 sqft",Condo,2007,,,,2 spaces,$200/month,,"$420,285 ","$399,000 - $441,000","+$11,902 (+2.9 %)"
"752 Moreland Ave SE UNIT 9, Atlanta, GA 30316",Sold 10/22/2019,"$417,000 ",3 bds,4 ba,"1,992 sqft",Condo,2007,,,,2 spaces,$200/month,,"$417,294 ","$396,000 - $438,000","+$8,118 (+2.0 %)"
"620 Peachtree St NE APT 1104, Atlanta, GA 30308",Sold 10/18/2019,"$241,000 ",3 bds,2 ba,"1,344 sqft",Condo,1965,1995,Forced air,Central,1 space,"$1,065/month",,"$241,182 ","$224,000 - $258,000",-$344 (-0.1 %)
"752 Moreland Ave SE UNIT 3, Atlanta, GA 30316",Sold 10/18/2019,"$417,000 ",3 bds,4 ba,"2,019 sqft",Condo,2007,,Forced air,Central,2 spaces,$200/month,,"$417,315 ","$396,000 - $438,000","+$7,695 (+1.9 %)"
"326 Nelson St SW UNIT 309, Atlanta, GA 30313",Sold 10/16/2019,"$309,900 ",3 bds,2 ba,"1,479 sqft",Condo,1914,1996,Forced air,Central,3 spaces,$488/month,,"$310,146 ","$288,000 - $335,000","+$2,841 (+0.9 %)"
"1065 Peachtree St NE UNIT 2904, Atlanta, GA 30309",Sold 10/15/2019,$1.75M,3 bds,4 ba,"2,819 sqft",Condo,2010,,Forced air,Central,2 spaces,"$2,043/month",,"$1,751,426 ",$1.63M - $1.89M,"-$8,613 (-0.5 %)"
"1065 Peachtree St NE, Atlanta, GA 30309",Sold 10/15/2019,$1.75M,3 bds,3.5 ba,#NAME?,Condo,2015,2015,Gas,Central,,,,"$2,002,824 ",$1.82M - $2.18M,"+$13,313 (+0.7 %)"
"1245 S Ponce De Leon Avenue Ne F # 6, Atlanta, GA 30306",Sold 10/11/2019,"$385,000 ",3 bds,3 ba,"1,920 sqft",Condo,1981,,Forced air,Central,2 spaces,$353/month,,"$385,325 ","$366,000 - $405,000","+$10,314 (+2.8 %)"
"1245 S Ponce De Leon Ave NE APT 6, Atlanta, GA 30306",Sold 10/11/2019,"$385,000 ",3 bds,3 ba,"1,920 sqft",Condo,1981,1981,Forced air,Central,,$29/month,,"$385,325 ","$366,000 - $405,000","+$6,534 (+1.7 %)"
"752 Moreland Ave SE UNIT 1, Atlanta, GA 30316",Sold 09/30/2019,"$415,000 ",3 bds,4 ba,"2,019 sqft",Condo,2007,,,,2 spaces,$200/month,,"$415,402 ","$395,000 - $436,000","+$3,163 (+0.8 %)"
"620 Peachtree St NE APT 1105, Atlanta, GA 30308",Sold 09/27/2019,"$242,000 ",3 bds,2 ba,"1,235 sqft",Condo,1965,1995,Forced air,Central,8 spaces,$785/month,,"$242,275 ","$225,000 - $262,000",+$77 (+0.0 %)
"867 Peachtree St NE UNIT 403, Atlanta, GA 30308",,"$970,000 ",3 bds,3 ba,"2,092 sqft",Condo,2016,2016,Forced air,Central,Attached Garage,,,"$971,146 ","$903,000 - $1.05M",+$238 (+0.0 %)
"752 Moreland Ave SE UNIT 7, Atlanta, GA 30316",Sold 09/17/2019,"$384,900 ",3 bds,4 ba,"1,604 sqft",Condo,2007,,Forced air,Central,2 spaces,$200/month,,"$385,253 ","$366,000 - $405,000",+$680 (+0.2 %)
"791 Myrtle St NE # B, Atlanta, GA 30308",Sold 09/06/2019,"$401,500 ",3 bds,2 ba,"1,500 sqft",Condo,1920,1982,Forced air,Central,1 space,$225/month,,"$402,083 ","$370,000 - $438,000","+$2,613 (+0.7 %)"
"375 Highland Ave NE UNIT 901, Atlanta, GA 30312",Sold 08/29/2019,"$345,000 ",3 bds,3 ba,"1,560 sqft",Condo,2000,2000,Forced air,Central,2 spaces,$356/month,,"$345,550 ","$318,000 - $377,000",-$115 (-0.0 %)
"213 Hendrix Ave SW, Atlanta, GA 30315",Sold 08/26/2019,"$228,617 ",3 bds,2.5 ba,"2,640 sqft",Multi Family,2006,2006,Forced air,Central,2 spaces,,Great solar potentialSun Number™: 92.23,"$262,067 ","$228,000 - $294,000","-$4,462 (-1.7 %)"
"867 Peachtree St NE UNIT 902, Atlanta, GA 30308",Sold 08/21/2019,$1.54M,3 bds,3 ba,#NAME?,Condo,2016,2016,Forced air,Central,Attached Garage,,,"$1,547,740 ",$1.42M - $1.69M,-$611 (-0.0 %)
"165 Mayson Ave NE # A, Atlanta, GA 30307",Sold 08/12/2019,"$499,900 ",3 bds,4 ba,"2,300 sqft",Condo,2018,,,,Attached Garage,$0/month,,"$500,224 ","$465,000 - $535,000","+$1,835 (+0.4 %)"
"1327 Iverson St NE # B, Atlanta, GA 30307",Sold 08/02/2019,"$802,500 ",3 bds,5 ba,"2,822 sqft",Condo,2019,2019,Forced air,Central,4 spaces,,,"$802,938 ","$747,000 - $859,000","+$3,378 (+0.4 %)"
"987 Moda Dr, Atlanta, GA 30316",Sold 08/02/2019,"$447,000 ",3 bds,4 ba,#NAME?,Condo,2017,2017,Heat pump,,2 spaces,$160/month,,"$447,982 ","$412,000 - $488,000",-$243 (-0.1 %)
"574 Formwalt St SW, Atlanta, GA 30312",Sold 07/31/2019,"$242,500 ",3 bds,3 ba,"1,440 sqft",Condo,2008,2008,Forced air,Central,1 space,,,"$243,048 ","$224,000 - $265,000",-$130 (-0.1 %)
"1463 La France St NE APT 15, Atlanta, GA 30307",3D Homes Icon3D Home,"$555,000 ",3 bds,4 ba,"2,124 sqft",Condo,2017,2017,Electric,Central,4 spaces,$175/month,,"$555,294 ","$516,000 - $594,000","+$2,393 (+0.4 %)"
"170 Boulevard Se # 528, Atlanta, GA 30312",Sold 07/29/2019,"$525,000 ",3 bds,2 ba,"1,409 sqft",Condo,2006,2006,Forced air,Central,,$267/month,,"$526,231 ","$484,000 - $574,000",-$269 (-0.1 %)
"905 Juniper St NE, Atlanta, GA 30309",Sold 07/25/2019,"$975,000 ",3 bds,3 ba,"2,219 sqft",Condo,2006,2006,Forced air,Central,,$599/month,Great solar potentialSun Number™: 92.23,"$977,450 ","$899,000 - $1.07M",-$447 (-0.0 %)
"215 Mitchell St SW APT 17, Atlanta, GA 30303",Sold 07/17/2019,"$267,000 ",3 bds,2 ba,"1,372 sqft",Condo,1900,1996,Forced air,Central,,,,"$267,760 ","$246,000 - $292,000",-$94 (-0.0 %)
"3 Carlisle Way NE, Atlanta, GA 30308",Sold 07/17/2019,"$385,000 ",3 bds,3 ba,"1,700 sqft",Condo,1981,1981,Forced air,Central,,$389/month,Good solar potentialSun Number™: 62.63,"$386,096 ","$355,000 - $421,000",-$135 (-0.0 %)
"20 10th St NW UNIT 2003, Atlanta, GA 30309",Sold 07/09/2019,$1.10M,3 bds,3 ba,"2,835 sqft",Condo,2007,2007,Forced air,Central,2 spaces,"$1,587/month",,"$1,003,350 ","$923,000 - $1.09M",-$192 (-0.0 %)
"175 15th St NE PENTHOUSE 4, Atlanta, GA 30309",Sold 07/01/2019,"$480,000 ",3 bds,2 ba,"1,560 sqft",Apartment,1989,1989,Forced air,Central,Attached Garage,,,,,
"20 10th St NW UNIT 1003, Atlanta, GA 30309",,"$905,000 ",3 bds,3 ba,"2,835 sqft",Condo,2007,2007,Forced air,Central,,"$1,588/month",,"$1,105,620 ","$973,000 - $1.24M","+$87,728 (+8.6 %)"
"1365 Memorial Dr SE UNIT 13, Atlanta, GA 30317",Sold 06/20/2019,"$305,000 ",3 bds,4 ba,"1,648 sqft",Condo,2015,,,Central,,$125/month,,"$305,132 ","$284,000 - $330,000","+$1,847 (+0.6 %)"
"951 Glenwood Ave SE APT 403, Atlanta, GA 30316",Sold 06/17/2019,"$385,000 ",3 bds,3 ba,"1,878 sqft",Condo,2001,2001,Heat pump,Central,Attached Garage,$35/month,,"$386,762 ","$356,000 - $422,000",+$170 (+0.0 %)
"199 12th St NE UNIT 4, Atlanta, GA 30309",Sold 06/17/2019,"$565,000 ",3 bds,3 ba,"1,815 sqft",Condo,2003,2003,Forced air,Central,2 spaces,$28/month,,"$567,586 ","$522,000 - $619,000",+$249 (+0.0 %)
"633 Atlanta Ave SE, Atlanta, GA 30312",Sold 06/13/2019,"$461,100 ",3 bds,2 ba,"1,330 sqft",Multiple Occupancy,1950,,Forced air,Central,2 spaces,,,"$463,350 ","$426,000 - $505,000",+$280 (+0.1 %)
"845 Spring St NW PH 1, Atlanta, GA 30308",Sold 06/07/2019,"$755,000 ",3 bds,3 ba,"2,095 sqft",Condo,2002,2002,Forced air,Central,2 spaces,$986/month,,"$759,029 ","$698,000 - $827,000",+$647 (+0.1 %)
"600 Bonaventure Ave NE UNIT 7, Atlanta, GA 30306",Sold 06/03/2019,"$750,000 ",3 bds,4 ba,"2,700 sqft",Condo,2015,2015,Heat pump,Central,1 space,$14/month,,"$754,229 ","$694,000 - $822,000",+$767 (+0.1 %)
"1346 Heights Park Dr SE # 31, Atlanta, GA 30316",Sold 05/31/2019,"$332,000 ",3 bds,3 ba,"1,867 sqft",Condo,2018,,Forced air,Central,2 spaces,$8/month,,"$333,961 ","$307,000 - $364,000",+$391 (+0.1 %)
"20 10th St NW UNIT 803, Atlanta, GA 30309",Sold 05/30/2019,"$882,000 ",3 bds,3 ba,"2,835 sqft",Multi Family,2007,2007,"Forced air, Heat pump",Central,2 spaces,,,"$1,071,106 ","$932,000 - $1.24M","+$64,918 (+6.5 %)"
"415 Euclid Ter NE, Atlanta, GA 30307",Sold 05/29/2019,"$932,100 ",3 bds,2 ba,"1,989 sqft",Multiple Occupancy,1910,1910,,Central,Off street,,Good solar potentialSun Number™: 69.03,,,
"951 Glenwood Ave SE APT 1802, Atlanta, GA 30316",Sold 05/24/2019,"$353,000 ",3 bds,2.5 ba,"1,792 sqft",Multi Family,2002,2002,Forced air,"Central, Other",1 space,,,"$355,374 ","$327,000 - $387,000",+$596 (+0.2 %)
"20 10th St NW UNIT 2301, Atlanta, GA 30309",Sold 05/20/2019,$1.97M,3 bds,4 ba,"3,574 sqft",Condo,2007,2007,Forced air,Central,2 spaces,"$1,994/month",,"$1,984,169 ",$1.83M - $2.16M,"+$3,897 (+0.2 %)"
"170 Boulevard Se # 507, Atlanta, GA 30312",Sold 05/20/2019,"$349,900 ",3 bds,2 ba,"1,232 sqft",Condo,2006,2006,Forced air,Central,,$267/month,,"$352,416 ","$324,000 - $384,000",+$692 (+0.2 %)
"375 Highland Ave NE UNIT 210, Atlanta, GA 30312",Sold 05/17/2019,"$340,000 ",3 bds,2.5 ba,"1,644 sqft",Condo,2000,2000,Forced air,Central,2 spaces,$395/month,,"$342,564 ","$315,000 - $373,000",+$747 (+0.2 %)
"655 Mead St SE UNIT 6, Atlanta, GA 30312",Sold 05/17/2019,"$360,000 ",3 bds,2.5 ba,"1,860 sqft",Condo,2004,,Baseboard,Central,2 spaces,$265/month,,"$362,715 ","$334,000 - $395,000",+$791 (+0.2 %)
"951 Glenwood Ave SE APT 1501, Atlanta, GA 30316",Sold 05/16/2019,"$380,000 ",3 bds,3 ba,"1,878 sqft",Condo,2003,2003,"Forced air, Heat pump",Other,,$409/month,,"$382,955 ","$352,000 - $417,000",+$890 (+0.2 %)
"860 Peachtree St NE UNIT 1310, Atlanta, GA 30308",Sold 05/16/2019,"$280,000 ",3 bds,3 ba,"1,875 sqft",Condo,2005,2005,Forced air,Central,1 space,$688/month,,"$282,144 ","$260,000 - $308,000",+$635 (+0.2 %)
"905 Juniper St NE UNIT 814, Atlanta, GA 30309",,$1.58M,3 bds,3 ba,"2,787 sqft",Condo,2006,2006,Forced air,Other,2 spaces,$599/month,,"$1,592,287 ",$1.46M - $1.74M,"+$3,701 (+0.2 %)"
"905 Juniper St NE UNIT 814, Atlanta, GA 30309",Sold 05/15/2019,$1.58M,3 bds,3 ba,"2,787 sqft",Condo,2006,2006,Forced air,Central,Attached Garage,,,"$1,592,287 ",$1.46M - $1.74M,"+$3,701 (+0.2 %)"
"377 10th St NE APT 9, Atlanta, GA 30309",Sold 05/15/2019,"$875,000 ",3 bds,3 ba,"1,656 sqft",Condo,1945,1995,Forced air,Central,,$57/month,,"$881,804 ","$811,000 - $961,000","+$2,049 (+0.2 %)"
"905 Juniper St NE UNIT 705, Atlanta, GA 30309",Sold 05/14/2019,"$752,000 ",3 bds,2.5 ba,"1,889 sqft",Condo,2006,2006,Forced air,Central,Attached Garage,$599/month,,"$757,935 ","$697,000 - $826,000","+$1,815 (+0.2 %)"
"905 Juniper St NE UNIT 416, Atlanta, GA 30309",Sold 05/13/2019,$1.45M,3 bds,3 ba,"3,146 sqft",Condo,2006,2006,Forced air,Other,Attached Garage,"$1,089/month",,"$1,461,615 ",$1.34M - $1.59M,"+$3,607 (+0.2 %)"
"905 Juniper St NE UNIT 416, Atlanta, GA 30309",Sold 05/13/2019,$1.45M,3 bds,3 ba,"3,146 sqft",Condo,2006,,Forced air,Central,8 spaces,"$1,089/month",,"$1,461,615 ",$1.34M - $1.59M,"+$3,607 (+0.2 %)"
"1341 Heights Park Dr SE # 15, Atlanta, GA 30316",Sold 05/13/2019,"$322,000 ",3 bds,3 ba,"1,867 sqft",Condo,2018,,,Central,2 spaces,$100/month,,"$324,579 ","$299,000 - $354,000",+$801 (+0.2 %)
"1276 Hill St SE, Atlanta, GA 30315",Sold 05/01/2019,"$132,000 ",3 bds,3 ba,"1,570 sqft",Multi Family,1938,1938,Other,Central,Detached Garage,,,"$344,931 ","$304,000 - $386,000","-$11,820 (-3.3 %)"
"845 Spring St NW UNIT 227, Atlanta, GA 30308",Sold 04/30/2019,"$625,000 ",3 bds,2 ba,"2,003 sqft",Condo,2002,2002,Electric,Central,2 spaces,$881/month,,"$630,990 ","$581,000 - $688,000","+$2,168 (+0.3 %)"
"123 Luckie St NW APT 1207, Atlanta, GA 30303",Sold 04/30/2019,"$225,000 ",3 bds,1 ba,"1,008 sqft",Condo,2000,2000,Heat pump,Central,1 space,,,"$227,156 ","$209,000 - $248,000",+$781 (+0.3 %)
"1276 Dahlgren Ln SE # 5, Atlanta, GA 30316",Sold 04/30/2019,"$475,000 ",3 bds,4 ba,"2,850 sqft",Condo,2018,,Other,Other,4 spaces,$130/month,,"$475,798 ","$442,000 - $514,000","+$3,153 (+0.7 %)"
"145 15th St NE APT 1006, Atlanta, GA 30309",Sold 04/28/2019,"$470,000 ",3 bds,2.5 ba,"1,724 sqft",Condo,1972,,Heat pump,Central,,$903/month,,"$474,585 ","$437,000 - $517,000","+$1,681 (+0.4 %)"
"20 10th St NW UNIT 1505, Atlanta, GA 30309",Sold 04/26/2019,"$440,000 ",3 bds,3 ba,"1,321 sqft",Multi Family,2007,2007,Forced air,Central,,,,"$444,517 ","$409,000 - $485,000","+$1,716 (+0.4 %)"
"70 Rogers St SE, Atlanta, GA 30317",Sold 04/25/2019,"$545,000 ",3 bds,3.5 ba,"1,470 sqft",Condo,2018,2018,Forced air,Central,,$18/month,,"$546,099 ","$502,000 - $590,000","+$3,504 (+0.6 %)"
"655 Mead St SE UNIT 62, Atlanta, GA 30312",Sold 04/15/2019,"$339,900 ",3 bds,3 ba,"1,500 sqft",Condo,2005,2005,Forced air,Central,1 space,,,"$344,028 ","$317,000 - $375,000","+$1,727 (+0.5 %)"
"655 Mead St SE UNIT 62, Atlanta, GA 30312",Sold 04/15/2019,"$339,900 ",3 bds,2.5 ba,"1,500 sqft",Condo,2004,2004,Forced air,Central,1 space,$265/month,,"$344,028 ","$317,000 - $375,000","+$1,727 (+0.5 %)"
"713 Moreland Ave SE # 4, Atlanta, GA 30316",Sold 04/12/2019,"$534,900 ",3 bds,4 ba,"1,978 sqft",Condo,2019,2019,Heat pump,Central,2 spaces,,,"$541,671 ","$498,000 - $590,000","+$2,891 (+0.5 %)"
"1634 S Ponce De Leon Ave NE APT 404, Atlanta, GA 30307",Sold 04/10/2019,"$330,000 ",3 bds,2.5 ba,"1,702 sqft",Condo,1970,1970,,Central,,$33/month,,"$330,999 ","$305,000 - $357,000","+$1,914 (+0.6 %)"
"1366 Finley St NE, Atlanta, GA 30307",Sold 04/09/2019,"$258,675 ",3 bds,2 ba,950 sqft,Multiple Occupancy,1958,1958,Forced air,Central,,,,"$259,475 ","$239,000 - $280,000","+$1,489 (+0.6 %)"
"10 Lullwater Est NE, Atlanta, GA 30307",Sold 04/05/2019,"$550,000 ",3 bds,3.5 ba,"3,435 sqft",Condo,1983,,Other,Central,4 spaces,$405/month,,"$551,851 ","$508,000 - $596,000","+$3,074 (+0.6 %)"
"650 Glen Iris Dr NE APT 8, Atlanta, GA 30308",Sold 04/01/2019,"$554,256 ",3 bds,2 ba,"1,890 sqft",Condo,1920,1990,Forced air,Central,2 spaces,$490/month,,"$562,316 ","$512,000 - $613,000","+$3,654 (+0.7 %)"
"951 Glenwood Ave SE APT 1607, Atlanta, GA 30316",Sold 03/29/2019,"$375,000 ",3 bds,2.5 ba,"1,932 sqft",Condo,2003,2003,Heat pump,Central,4 spaces,$35/month,,"$380,666 ","$346,000 - $415,000","+$2,591 (+0.7 %)"
"905 Juniper St NE UNIT 512, Atlanta, GA 30309",Sold 03/29/2019,"$830,000 ",3 bds,3 ba,"1,904 sqft",Condo,2006,2006,Forced air,Central,2 spaces,$599/month,,"$842,542 ","$767,000 - $918,000","+$5,735 (+0.7 %)"
"2805 Macon Dr SE, Atlanta, GA 30354",Sold 10/02/2019,"$8,000 ",3 bds,2 ba,"1,641 sqft",Condo,1978,1978,Forced air,Central,,$300/month,Good solar potentialSun Number™: 69.02,,,
"1732 Pryor Rd SW, Atlanta, GA 30315",Sold 09/16/2019,"$140,000 ",3 bds,2 ba,"1,500 sqft",Condo,2005,2005,Forced air,Central,,$192/month,Great solar potentialSun Number™: 79.43,"$140,182 ","$130,000 - $151,000","+$8,405 (+6.4 %)"
"414 Mulberry Row SE UNIT 1801, Atlanta, GA 30354",Sold 09/11/2019,"$223,900 ",3 bds,3 ba,"1,891 sqft",Condo,2019,2019,,,,,,"$224,208 ","$206,000 - $244,000",-$15 (-0.0 %)
"434 Mulberry Row SE # 3405, Atlanta, GA 30354",Sold 08/09/2019,"$233,867 ",3 bds,3 ba,"1,891 sqft",Condo,2019,2019,Forced air,Central,4 spaces,$155/month,,"$234,344 ","$216,000 - $253,000",-$114 (-0.0 %)
"419 Mulberry Row SE UNIT 2804, Atlanta, GA 30354",Sold 07/22/2019,"$216,805 ",3 bds,3 ba,"1,891 sqft",Condo,2019,2019,,,2 spaces,,,"$217,368 ","$200,000 - $237,000",-$93 (-0.0 %)
