Address,Sold date,Sold price,Bedrooms,Bathrooms,Area,Type,Year built,Last remodel year,Heating,Cooling,Parking,HOA / Lot,Sunscore,Zestimate,Zestimate range,Last 30 day change
"769 Verner St NW, Atlanta, GA 30318",Sold 09/27/2019,"$565,000 ",3 bds,2 ba,"2,652 sqft",Single Family,1926,,Forced air,Central,,"7,666 sqft",,"$560,603 ","$521,000 - $605,000","-$2,661 (-0.5 %)"
"821 Pelham St NW, Atlanta, GA 30318",Sold 09/27/2019,"$172,000 ",3 bds,2 ba,"1,350 sqft",Single Family,1950,1980,"Forced air, Heat pump",Central,Off street,"6,316 sqft",,"$172,185 ","$160,000 - $186,000",+$53 (+0.0 %)
"832 Drewry St NE, Atlanta, GA 30306",Sold 09/27/2019,"$645,000 ",3 bds,2 ba,"1,895 sqft",Single Family,1940,1965,Forced air,Central,2 spaces,"7,501 sqft",Great solar potentialSun Number™: 92.23,"$645,695 ","$600,000 - $697,000",+$199 (+0.0 %)
"787 Martina Dr NE, Atlanta, GA 30305",Sold 09/27/2019,"$611,875 ",3 bds,2 ba,"2,072 sqft",Single Family,1938,1990,Forced air,Central,1 space,"6,753 sqft",Candidate for a community solar programSun Number™: 20.21,"$612,534 ","$570,000 - $662,000",+$189 (+0.0 %)
"622 English Ave NW, Atlanta, GA 30318",Sold 09/27/2019,"$118,000 ",3 bds,2 ba,"1,702 sqft",Single Family,1930,1970,Other,Central,,"4,678 sqft",,"$125,861 ","$120,000 - $132,000",-$182 (-0.1 %)
"863 Oak St NW, Atlanta, GA 30318",Sold 09/27/2019,"$184,900 ",3 bds,2 ba,"1,204 sqft",Single Family,1920,1970,Heat pump,Central,4 spaces,"4,791 sqft",,"$185,099 ","$172,000 - $200,000",+$57 (+0.0 %)
"57 25th St NW, Atlanta, GA 30309",Sold 09/27/2019,"$920,000 ",3 bds,2 ba,"2,075 sqft",Single Family,1899,,Forced air,Central,Detached Garage,0.5 acres,,"$920,991 ","$857,000 - $995,000",+$283 (+0.0 %)
"511 Broadview Pl NE, Atlanta, GA 30324",Sold 09/27/2019,"$566,436 ",3 bds,3 ba,"1,912 sqft",Single Family,2019,,Forced air,Central,2 spaces,"1,917 sqft",,"$567,046 ","$527,000 - $612,000",+$175 (+0.0 %)
"390 Golfview Rd NW, Atlanta, GA 30309",Sold 09/27/2019,"$550,000 ",3 bds,2 ba,"1,400 sqft",Single Family,1958,2007,Forced air,Central,2 spaces,0.33 acres,Candidate for a community solar programSun Number™: 20.21,"$550,592 ","$512,000 - $595,000",+$169 (+0.0 %)
"511 Broadview Pl NE, Atlanta, GA 30324",Sold 09/27/2019,"$566,436 ",3 bds,3 ba,"1,912 sqft",Single Family,2019,,Forced air,Central,2 spaces,"1,917 sqft",,"$567,046 ","$527,000 - $612,000",+$175 (+0.0 %)
"787 Martina Dr NE, Atlanta, GA 30305",Sold 09/27/2019,"$611,875 ",3 bds,2 ba,"2,072 sqft",Single Family,1938,1990,Forced air,Central,1 space,"6,753 sqft",Candidate for a community solar programSun Number™: 20.21,"$612,534 ","$570,000 - $662,000",+$189 (+0.0 %)
"57 25th St NW, Atlanta, GA 30309",Sold 09/27/2019,"$920,000 ",3 bds,2 ba,"2,075 sqft",Single Family,1899,,Forced air,Central,Detached Garage,0.5 acres,,"$920,991 ","$857,000 - $995,000",+$283 (+0.0 %)
"863 Oak St NW, Atlanta, GA 30318",Sold 09/27/2019,"$184,900 ",3 bds,2 ba,"1,204 sqft",Single Family,1920,1970,Heat pump,Central,4 spaces,"4,791 sqft",,"$185,099 ","$172,000 - $200,000",+$57 (+0.0 %)
"1637 Duncan Dr NW, Atlanta, GA 30318",Sold 09/26/2019,"$478,000 ",3 bds,3 ba,"2,184 sqft",Single Family,2006,2006,Forced air,Central,2 spaces,"4,879 sqft",,"$478,521 ","$445,000 - $517,000","+$2,160 (+0.5 %)"
"3126 Arden Rd NW, Atlanta, GA 30305",Sold 09/26/2019,"$913,000 ",3 bds,3.5 ba,"3,668 sqft",Single Family,1940,1985,Forced air,Central,,1.44 acres,,"$913,996 ","$850,000 - $987,000","-$233,439 (-20.3 %)"
"43 Johnson Rd NW, Atlanta, GA 30318",Sold 09/25/2019,"$230,000 ",3 bds,2 ba,"1,318 sqft",Single Family,1935,1935,None,,2 spaces,0.32 acres,,"$230,254 ","$214,000 - $249,000",+$59 (+0.0 %)
"721 Woods Dr NW, Atlanta, GA 30318",Sold 09/25/2019,"$89,000 ",3 bds,1 ba,"1,064 sqft",Single Family,1930,1965,Other,Central,,0.53 acres,,"$113,929 ","$81,000 - $158,000","+$18,739 (+19.7 %)"
"349 Allison Dr NE, Atlanta, GA 30342",,"$725,000 ",3 bds,4 ba,"2,800 sqft",Single Family,1956,2007,Forced air,Central,,0.93 acres,,"$725,801 ","$675,000 - $784,000",+$186 (+0.0 %)
"3025 Dale Dr NE, Atlanta, GA 30305",Sold 09/25/2019,"$650,000 ",3 bds,2 ba,"1,611 sqft",Single Family,1950,1970,Forced air,Central,2 spaces,0.68 acres,,"$655,200 ","$622,000 - $688,000",+$890 (+0.1 %)
"861 Highland Ter NE, Atlanta, GA 30306",Sold 09/25/2019,"$750,000 ",3 bds,2 ba,"1,076 sqft",Single Family,1940,1940,Forced air,Central,,"10,650 sqft",,"$750,829 ","$698,000 - $811,000","+$53,735 (+7.7 %)"
"2011 Westside Blvd, Atlanta, GA 30318",Sold 09/25/2019,"$587,000 ",3 bds,3 ba,"2,939 sqft",Single Family,2019,2019,Gas,Central,Attached Garage,"5,009 sqft",,"$587,649 ","$547,000 - $635,000",+$151 (+0.0 %)
"62 Karland Dr NW, Atlanta, GA 30305",Sold 09/24/2019,"$565,000 ",3 bds,2 ba,"1,528 sqft",Single Family,1950,1995,Forced air,Central,Detached Garage,"9,147 sqft",,"$565,632 ","$526,000 - $611,000",-$285 (-0.1 %)
"806 Adair Ave NE, Atlanta, GA 30306",Sold 09/24/2019,"$695,000 ",3 bds,2 ba,"1,379 sqft",Single Family,1925,,Forced air,Central,2 spaces,"7,143 sqft",,"$695,778 ","$647,000 - $751,000",+$161 (+0.0 %)
"3905 Peachtree Dunwoody Rd NE, Atlanta, GA 30342",Sold 09/24/2019,"$652,500 ",3 bds,3 ba,"2,326 sqft",Single Family,1940,,Forced air,Central,2 spaces,0.81 acres,,"$754,083 ","$716,000 - $792,000","+$55,082 (+7.9 %)"
"2093 Fairhaven Cir NE, Atlanta, GA 30305",Sold 09/23/2019,"$485,000 ",3 bds,2 ba,"1,505 sqft",Single Family,1950,1990,Forced air,Central,4 spaces,0.34 acres,Limited solar potentialSun Number™: 41.81,"$485,549 ","$452,000 - $524,000",+$100 (+0.0 %)
"1015 Brandsford St NW, Atlanta, GA 30318",Sold 09/23/2019,"$610,000 ",3 bds,5 ba,"2,970 sqft",Townhouse,2019,,,,2 spaces,,,"$610,691 ","$568,000 - $660,000",+$125 (+0.0 %)
"2573 Birchwood Dr NE, Atlanta, GA 30305",Sold 09/23/2019,"$498,000 ",3 bds,3 ba,"1,835 sqft",Single Family,1959,1980,Forced air,Central,2 spaces,0.36 acres,Candidate for a community solar programSun Number™: 20.21,"$498,564 ","$464,000 - $538,000",+$102 (+0.0 %)
"1838 Greystone Rd NW, Atlanta, GA 30318",Sold 09/23/2019,"$570,500 ",3 bds,2 ba,"1,339 sqft",Single Family,1940,1980,Gas,Central,Detached Garage,0.32 acres,,"$571,146 ","$531,000 - $617,000",+$117 (+0.0 %)
"1015 Hightower Rd NW, Atlanta, GA 30318",Sold 09/23/2019,"$98,000 ",3 bds,2 ba,"1,459 sqft",Single Family,1940,1975,Forced air,"Central, Refrigeration",2 spaces,0.3 acres,,"$147,843 ","$98,000 - $204,000",+$908 (+0.6 %)
"1969 Boyd Trace Ln NW, Atlanta, GA 30318",Sold 09/20/2019,"$429,900 ",3 bds,3 ba,"2,084 sqft",Single Family,2016,2016,Forced air,Central,2 spaces,"5,227 sqft",Great solar potentialSun Number™: 92.22,"$430,405 ","$400,000 - $465,000",+$56 (+0.0 %)
"205 Old Ivy Rd NE, Atlanta, GA 30342",Sold 09/20/2019,"$460,000 ",3 bds,2 ba,"1,346 sqft",Single Family,1943,2005,Forced air,Central,Off street,0.32 acres,,"$460,540 ","$428,000 - $497,000",+$59 (+0.0 %)
"3208 Marne Dr NW, Atlanta, GA 30305",Sold 09/20/2019,$2.92M,3 bds,3 ba,"4,140 sqft",Single Family,2014,1980,Forced air,Central,Detached Garage,0.4 acres,,"$2,923,432 ",$2.72M - $3.16M,"+$852,364 (+41.2 %)"
"2252 Ajax Dr NW, Atlanta, GA 30318",Sold 09/20/2019,"$146,000 ",3 bds,1 ba,"1,000 sqft",Single Family,1960,1960,Other,Central,2 spaces,0.26 acres,,"$146,171 ","$136,000 - $158,000","+$2,349 (+1.6 %)"
"1050 Tumlin St NW, Atlanta, GA 30318",Sold 09/20/2019,"$587,000 ",3 bds,3 ba,"1,956 sqft",Single Family,2003,,Forced air,Central,2 spaces,"4,356 sqft",,"$587,690 ","$547,000 - $635,000",+$76 (+0.0 %)
"1595 Walthall Ct NW, Atlanta, GA 30318",Sold 09/19/2019,"$505,000 ",3 bds,3 ba,"2,976 sqft",Single Family,1988,1988,Other,Central,2 spaces,0.3 acres,,"$505,600 ","$470,000 - $546,000",+$52 (+0.0 %)
"4000 Chastain Preserve Way NE, Atlanta, GA 30342",,"$552,500 ",3 bds,4 ba,"2,312 sqft",Townhouse,2016,2016,Forced air,Central,2 spaces,958 sqft,,"$553,157 ","$514,000 - $597,000",+$58 (+0.0 %)
"3578 Roswell Rd NW, Atlanta, GA 30305",Sold 09/19/2019,"$625,000 ",3 bds,4 ba,"2,348 sqft",Townhouse,2008,,Forced air,Central,2 spaces,871 sqft,,"$613,754 ","$583,000 - $644,000","-$6,836 (-1.1 %)"
"1775 Wildwood Rd NE, Atlanta, GA 30306",Sold 09/19/2019,"$750,000 ",3 bds,3 ba,"2,529 sqft",Single Family,1945,2015,Other,Other,2 spaces,0.77 acres,Great solar potentialSun Number™: 86.61,"$750,892 ","$698,000 - $811,000",+$78 (+0.0 %)
"1838 Meredith Dr NW, Atlanta, GA 30318",Sold 09/18/2019,"$849,000 ",3 bds,2.5 ba,"2,129 sqft",Single Family,1945,1980,Forced air,Central,,0.35 acres,,"$850,021 ","$791,000 - $918,000","+$88,639 (+11.6 %)"
"751 Taylor Ct NE # 33, Atlanta, GA 30324",Sold 09/18/2019,"$549,900 ",3 bds,4 ba,"1,984 sqft",Single Family,2018,,Forced air,Central,2 spaces,,,"$550,561 ","$512,000 - $595,000",+$43 (+0.0 %)
"1838 Meredith Dr NW, Atlanta, GA 30318",Sold 09/18/2019,"$849,000 ",3 bds,2.5 ba,"2,129 sqft",Single Family,1945,1980,Forced air,Central,,0.35 acres,,"$850,021 ","$791,000 - $918,000","+$88,639 (+11.6 %)"
"1108 Seaboard Ave NW, Atlanta, GA 30318",Sold 09/17/2019,"$475,000 ",3 bds,2 ba,"1,402 sqft",Single Family,1905,2010,Forced air,Central,2 spaces,"10,799 sqft",Candidate for a community solar programSun Number™: 20.21,"$475,578 ","$442,000 - $514,000",+$25 (+0.0 %)
"751 Taylor Ct NE, Atlanta, GA 30324",,"$549,900 ",3 bds,4 ba,"1,984 sqft",Single Family,2018,2018,Heat pump,Central,2 spaces,,,"$550,577 ","$512,000 - $595,000",+$15 (+0.0 %)
"1911 Baker Rd NW, Atlanta, GA 30318",Sold 09/16/2019,"$313,500 ",3 bds,3 ba,"2,200 sqft",Single Family,2019,,Forced air,Other,,"8,799 sqft",,"$315,387 ","$293,000 - $341,000",+$859 (+0.3 %)
"1753 Mary George Ave NW, Atlanta, GA 30318",Sold 09/16/2019,"$174,000 ",3 bds,2 ba,912 sqft,Single Family,1950,1970,Forced air,Other,3 spaces,"8,376 sqft",,"$174,214 ","$162,000 - $188,000",+$5 (+0.0 %)
"3131 Slaton Dr NW APT 23, Atlanta, GA 30305",Sold 09/16/2019,"$979,152 ",3 bds,5 ba,"3,400 sqft",Townhouse,1985,1985,Forced air,Central,Attached Garage,"2,335 sqft",,"$980,357 ","$912,000 - $1.06M",+$26 (+0.0 %)
"1668 Barfield Run NW, Atlanta, GA 30318",Sold 09/16/2019,"$445,000 ",3 bds,3 ba,"2,010 sqft",Single Family,2008,2008,Forced air,Central,2 spaces,"3,920 sqft",Great solar potentialSun Number™: 91.41,"$445,548 ","$414,000 - $481,000",+$12 (+0.0 %)
"828 Cardova Dr NE, Atlanta, GA 30324",Sold 09/16/2019,"$407,000 ",3 bds,2 ba,"1,544 sqft",Single Family,1949,1980,"Forced air, Other","Central, Other",1 space,"10,075 sqft","GreenEnergyEfficient:,Insulation-ceiling, Water Heater-gas,Candidate for a community solar programSun Number™: 20.21","$407,501 ","$379,000 - $440,000",+$11 (+0.0 %)
"448 Plateau Pl NW # 3, Atlanta, GA 30309",Sold 09/16/2019,"$671,270 ",3 bds,4 ba,"2,466 sqft",Townhouse,2019,,,,,,,"$672,096 ","$625,000 - $726,000",+$18 (+0.0 %)
"2466 Ridgewood Rd NW, Atlanta, GA 30318",Sold 09/16/2019,"$562,000 ",3 bds,3 ba,"2,876 sqft",Single Family,1952,2013,Forced air,Central,4 spaces,1 acre,Candidate for a community solar programSun Number™: 20.21,"$562,692 ","$523,000 - $608,000",+$15 (+0.0 %)
"2589 Abner Pl NW, Atlanta, GA 30318",Sold 09/13/2019,"$172,000 ",3 bds,2 ba,948 sqft,Single Family,1960,,"Forced air, Heat pump",Central,4 spaces,0.74 acres,,"$172,219 ","$158,000 - $188,000",-$8 (-0.0 %)
"2066 Telfair Cir NE, Atlanta, GA 30324",Sold 09/13/2019,"$632,000 ",3 bds,4 ba,#NAME?,Townhouse,2018,,,,,,,"$632,804 ","$582,000 - $690,000",-$32 (-0.0 %)
"53 Peachtree Hills Ave NE, Atlanta, GA 30305",Sold 09/13/2019,"$790,000 ",3 bds,3 ba,"2,541 sqft",Single Family,1925,1995,Forced air,Central,3 spaces,"10,001 sqft",,"$791,006 ","$728,000 - $862,000",-$39 (-0.0 %)
"2066 Telfair Cir NE # 112, Atlanta, GA 30324",Sold 09/13/2019,"$632,000 ",3 bds,4 ba,#NAME?,Townhouse,2018,,Forced air,Central,1 space,,,"$632,804 ","$582,000 - $690,000",-$32 (-0.0 %)
"862 Ridge Ave NW, Atlanta, GA 30318",Sold 09/12/2019,"$85,000 ",3 bds,2 ba,"1,040 sqft",Single Family,1990,1990,Forced air,Central,,"5,880 sqft",,"$85,109 ","$78,000 - $93,000",-$7 (-0.0 %)
"2176 Niles Pl NE, Atlanta, GA 30324",Sold 09/12/2019,"$572,000 ",3 bds,3 ba,"1,869 sqft",Single Family,2016,2016,Forced air,Central,Carport,"1,742 sqft",,"$572,736 ","$527,000 - $624,000","+$4,494 (+0.8 %)"
"1677 Liberty Pkwy NW, Atlanta, GA 30318",Sold 09/12/2019,"$255,000 ",3 bds,4 ba,"1,248 sqft",Townhouse,2009,2009,Other,Central,1 space,609 sqft,,"$255,328 ","$235,000 - $278,000",-$19 (-0.0 %)
"80 Golf Cir NE, Atlanta, GA 30309",Sold 09/12/2019,"$45,000 ",3 bds,3 ba,"2,000 sqft",Single Family,1940,2002,Forced air,Central,1 space,"8,498 sqft",Candidate for a community solar programSun Number™: 20.21,"$751,422 ","$691,000 - $827,000","-$5,245 (-0.7 %)"
"849 Lullwater Pkwy NE, Atlanta, GA 30307",Sold 09/12/2019,$1.08M,3 bds,3 ba,"3,189 sqft",Single Family,1950,1950,Forced air,Central,Carport,1.4 acres,,"$1,081,038 ","$995,000 - $1.17M","+$85,338 (+8.6 %)"
"2242 Edison Ave NE, Atlanta, GA 30305",Sold 09/12/2019,"$638,000 ",3 bds,2 ba,"1,602 sqft",Single Family,1930,1990,Forced air,Central,,"7,000 sqft",,"$638,821 ","$588,000 - $696,000",-$48 (-0.0 %)
"940 Herndon St NW, Atlanta, GA 30318",Sold 09/12/2019,"$399,900 ",3 bds,3 ba,"1,600 sqft",Single Family,2004,2004,Forced air,Central,Detached Garage,"5,880 sqft",Great solar potentialSun Number™: 92.22,"$400,414 ","$368,000 - $436,000",-$31 (-0.0 %)
"584 Broadview Pl NE, Atlanta, GA 30324",Sold 09/11/2019,"$673,144 ",3 bds,4 ba,"2,145 sqft",Single Family,2019,,Forced air,Central,2 spaces,"1,611 sqft",,"$674,020 ","$620,000 - $735,000",-$67 (-0.0 %)
"916 Cumberland Rd NE, Atlanta, GA 30306",Sold 09/11/2019,$2.00M,3 bds,3.5 ba,"3,545 sqft",Single Family,1930,1980,Forced air,Central,,1.17 acres,,"$2,002,603 ",$1.84M - $2.18M,"+$412,017 (+25.9 %)"
"3556 Kingsboro Rd NE, Atlanta, GA 30319",Sold 09/10/2019,"$570,000 ",3 bds,2 ba,"1,676 sqft",Single Family,1940,1990,Heat pump,Central,2 spaces,0.35 acres,,"$570,749 ","$525,000 - $622,000",-$72 (-0.0 %)
"2415 Saint Paul Ave NW, Atlanta, GA 30318",Sold 09/10/2019,"$12,000 ",3 bds,1 ba,"1,440 sqft",Single Family,1935,1935,Other,Central,Detached Garage,0.31 acres,,"$128,811 ","$90,000 - $178,000","+$4,239 (+3.4 %)"
"1580 W Wesley Rd NW, Atlanta, GA 30327",Sold 09/10/2019,"$620,000 ",3 bds,4 ba,"2,795 sqft",Single Family,1958,1958,Forced air,Central,Carport,0.56 acres,,,,
"1037 Hampton St NW, Atlanta, GA 30318",Sold 09/10/2019,"$215,000 ",3 bds,2 ba,"1,360 sqft",Single Family,1930,1980,Radiant,Central,,"2,482 sqft",,"$229,459 ","$218,000 - $241,000","+$7,068 (+3.2 %)"
"4075 Rickenbacker Dr NE, Atlanta, GA 30342",Sold 09/09/2019,"$440,000 ",3 bds,3 ba,"1,932 sqft",Single Family,1950,1980,Forced air,Central,Attached Garage,0.96 acres,,"$438,682 ","$404,000 - $478,000","-$1,144 (-0.3 %)"
"2212 Defoors Ferry Rd NW, Atlanta, GA 30318",Sold 09/09/2019,"$405,000 ",3 bds,3 ba,"1,800 sqft",Single Family,1984,1984,Forced air,Central,2 spaces,"4,281 sqft",,"$405,538 ","$373,000 - $442,000",-$61 (-0.0 %)
"4053 Arden Way NE, Atlanta, GA 30342",Sold 09/06/2019,"$433,000 ",3 bds,2 ba,"1,265 sqft",Single Family,1940,2000,Forced air,Central,1 space,0.29 acres,,"$433,593 ","$399,000 - $473,000",-$99 (-0.0 %)
"1820 Peachtree St NW, Atlanta, GA 30309",Sold 09/06/2019,"$690,000 ",3 bds,3 ba,"1,700 sqft",Townhouse,2010,2010,"Heat pump, Other",Other,1 space,"1,699 sqft",Great solar potentialSun Number™: 91.41,"$690,946 ","$636,000 - $753,000","+$29,127 (+4.4 %)"
"1952 Wellbourne Dr NE, Atlanta, GA 30324",Sold 09/06/2019,"$472,500 ",3 bds,2 ba,"1,231 sqft",Single Family,1952,1970,Forced air,Central,Attached Garage,0.43 acres,,"$473,161 ","$435,000 - $516,000",-$132 (-0.0 %)
"221 Lake Forrest Ln NE, Atlanta, GA 30342",Sold 09/06/2019,"$802,000 ",3 bds,3 ba,"2,538 sqft",Single Family,1962,1970,Forced air,Central,2 spaces,0.45 acres,,"$803,099 ","$739,000 - $875,000",-$184 (-0.0 %)
"535 Ansley Cir NE, Atlanta, GA 30324",Sold 09/06/2019,"$645,000 ",3 bds,4 ba,"2,212 sqft",Townhouse,2013,,"Forced air, Heat pump",Central,2 spaces,914 sqft,,"$645,884 ","$594,000 - $704,000",-$147 (-0.0 %)
"2264 Defoors Ferry Rd NW, Atlanta, GA 30318",Sold 09/06/2019,"$395,000 ",3 bds,3 ba,"2,224 sqft",Single Family,1984,1984,Forced air,Central,2 spaces,"3,733 sqft",Great solar potentialSun Number™: 81.01,"$395,541 ","$364,000 - $431,000",-$91 (-0.0 %)
"643 Center Hill Ave NW, Atlanta, GA 30318",Sold 09/06/2019,"$95,000 ",3 bds,1 ba,"1,250 sqft",Single Family,1966,1966,Forced air,Central,,"8,516 sqft",,"$140,410 ","$90,000 - $184,000","+$15,433 (+12.3 %)"
"820 Virginia Cir NE, Atlanta, GA 30306",Sold 09/05/2019,"$794,000 ",3 bds,2 ba,"2,049 sqft",Single Family,1925,1980,Forced air,Central,,"8,250 sqft",,"$795,100 ","$731,000 - $867,000",-$201 (-0.0 %)
"726 Taylor Ct NE # 7, Atlanta, GA 30324",Sold 09/05/2019,"$501,500 ",3 bds,4 ba,"1,973 sqft",Townhouse,2018,2018,Heat pump,Central,2 spaces,,,"$502,194 ","$462,000 - $547,000",-$128 (-0.0 %)
"1876 Perry Blvd NW, Atlanta, GA 30318",Sold 09/05/2019,"$300,000 ",3 bds,3 ba,"1,812 sqft",Single Family,2004,2004,Forced air,Central,2 spaces,"5,140 sqft",,"$300,419 ","$276,000 - $327,000",-$77 (-0.0 %)
"2878 Peek Rd NW, Atlanta, GA 30318",Sold 09/04/2019,"$210,120 ",3 bds,3 ba,"2,046 sqft",Single Family,2004,2004,Heat pump,Central,4 spaces,0.32 acres,Great solar potentialSun Number™: 88.22,"$200,438 ","$190,000 - $210,000","-$1,811 (-0.9 %)"
"11 Parkside Ct NE, Atlanta, GA 30342",Sold 09/04/2019,"$892,400 ",3 bds,4 ba,"3,023 sqft",Single Family,1989,1989,Forced air,Central,,0.32 acres,,"$893,648 ","$822,000 - $974,000",-$250 (-0.0 %)
"1007 Highland Vw NE, Atlanta, GA 30306",Sold 09/04/2019,$1.07M,3 bds,1.5 ba,"2,234 sqft",Single Family,1920,,None,,3 spaces,"7,501 sqft",,"$1,076,504 ","$990,000 - $1.17M","+$58,506 (+5.7 %)"
"2143 Shale Ln NW, Atlanta, GA 30318",Sold 09/03/2019,"$370,000 ",3 bds,4 ba,"2,850 sqft",Townhouse,2016,,Forced air,Central,Attached Garage,"1,742 sqft",,"$370,522 ","$341,000 - $404,000",-$113 (-0.0 %)
"2640 Morris St NW, Atlanta, GA 30318",Sold 09/03/2019,"$180,000 ",3 bds,2.5 ba,"2,000 sqft",Single Family,2007,1990,Other,Central,,"10,581 sqft",,"$180,254 ","$166,000 - $196,000",-$55 (-0.0 %)
"1216 Lavista Cir NE, Atlanta, GA 30324",Sold 09/03/2019,"$390,000 ",3 bds,4 ba,"1,800 sqft",Townhouse,2011,2011,Forced air,Central,1 space,"1,306 sqft",,"$390,551 ","$359,000 - $426,000",-$119 (-0.0 %)
"2825 Crescendo Dr NW, Atlanta, GA 30318",Sold 09/03/2019,"$119,500 ",3 bds,2 ba,"1,092 sqft",Single Family,1962,1962,Other,Central,,0.37 acres,,,,
"1817 Sumter St NW, Atlanta, GA 30318",Sold 09/03/2019,"$239,900 ",3 bds,1 ba,"1,028 sqft",Single Family,1948,1948,Forced air,Central,1 space,0.33 acres,Candidate for a community solar programSun Number™: 20.21,"$240,239 ","$221,000 - $262,000",-$73 (-0.0 %)
"2288 Peachtree Rd NW UNIT 16, Atlanta, GA 30309",Sold 09/03/2019,$2.16M,3 bds,5 ba,"4,500 sqft",Townhouse,2007,2007,Forced air,Central,2 spaces,"1,742 sqft",,"$2,158,546 ",$1.99M - $2.35M,-$658 (-0.0 %)
"2588 Oldknow Dr NW, Atlanta, GA 30318",Sold 09/02/2019,"$222,000 ",3 bds,2 ba,"1,366 sqft",Single Family,1950,1980,Forced air,Central,Off street,"7,501 sqft",,"$222,459 ","$205,000 - $242,000",-$143 (-0.1 %)
"1619 Defoors Walk NW, Atlanta, GA 30318",,"$295,000 ",3 bds,4 ba,"1,715 sqft",Townhouse,1982,1982,Forced air,Central,2 spaces,"1,306 sqft",,"$295,443 ","$272,000 - $322,000",-$114 (-0.0 %)
"930 Adair Ave NE, Atlanta, GA 30306",Sold 08/30/2019,"$755,000 ",3 bds,2 ba,"1,872 sqft",Single Family,1920,1970,Forced air,Central,Off street,"6,969 sqft",Great solar potentialSun Number™: 92.23,"$756,119 ","$696,000 - $824,000",-$284 (-0.0 %)
"249 Lindbergh Dr NE, Atlanta, GA 30305",Sold 08/30/2019,"$405,000 ",3 bds,1 ba,"1,377 sqft",Single Family,1941,1980,Forced air,Central,Carport,"8,002 sqft",,"$405,600 ","$373,000 - $442,000",-$152 (-0.0 %)
"897 Ridge Ave NW, Atlanta, GA 30318",Sold 08/30/2019,"$203,900 ",3 bds,3 ba,"1,320 sqft",Single Family,2009,,Forced air,Central,1 space,0.35 acres,,"$196,437 ","$187,000 - $206,000","-$4,131 (-2.1 %)"
"3797 Ivy Ln NE, Atlanta, GA 30342",Sold 08/30/2019,"$960,000 ",3 bds,5 ba,"2,900 sqft",Single Family,1953,1980,Baseboard,Central,2 spaces,0.49 acres,,"$961,424 ","$885,000 - $1.05M",-$360 (-0.0 %)
"2987 Northside Dr NW, Atlanta, GA 30305",Sold 08/30/2019,$1.02M,3 bds,3 ba,"2,800 sqft",Single Family,2004,2004,"Forced air, Radiant",Central,2 spaces,0.5 acres,Great solar potentialSun Number™: 73.01,"$1,136,977 ",$1.08M - $1.19M,"-$8,049 (-0.7 %)"
"3279 Buckhead Forest Mews NE, Atlanta, GA 30305",Sold 08/30/2019,"$517,500 ",3 bds,4 ba,"1,530 sqft",Single Family,2002,2002,Forced air,Central,1 space,719 sqft,,"$518,267 ","$477,000 - $565,000",-$195 (-0.0 %)
"740 Skipper Dr NW, Atlanta, GA 30318",Sold 08/30/2019,"$155,000 ",3 bds,1.5 ba,"1,392 sqft",Single Family,1960,,Forced air,Central,,,,"$155,229 ","$143,000 - $169,000","-$13,869 (-8.2 %)"
"658 Bonaventure Ave NE, Atlanta, GA 30306",Sold 08/30/2019,"$638,000 ",3 bds,2.5 ba,"2,136 sqft",Single Family,2006,2006,Forced air,Central,,"5,663 sqft",,"$638,946 ","$588,000 - $696,000","-$31,924 (-4.8 %)"
"1563 Walthall Ct NW, Atlanta, GA 30318",Sold 08/30/2019,"$510,000 ",3 bds,2 ba,"1,748 sqft",Single Family,1959,1980,Forced air,Central,,0.3 acres,,"$510,756 ","$470,000 - $557,000",-$191 (-0.0 %)
"1944 Westside Blvd, Atlanta, GA 30318",Sold 08/30/2019,"$562,900 ",3 bds,4 ba,"2,438 sqft",Single Family,2019,,Gas,Central,4 spaces,"3,049 sqft",,"$563,735 ","$519,000 - $614,000","+$17,511 (+3.2 %)"
"996 Lindridge Dr NE, Atlanta, GA 30324",Sold 08/29/2019,"$460,000 ",3 bds,3 ba,"2,100 sqft",Single Family,1955,1970,Forced air,Central,"Off street, On street",1 acre,Limited solar potentialSun Number™: 56.21,"$460,692 ","$424,000 - $502,000",-$176 (-0.0 %)
"1673 Jackson Sq NW, Atlanta, GA 30318",Sold 08/29/2019,"$172,000 ",3 bds,3 ba,"2,088 sqft",Townhouse,2003,2003,Forced air,Other,Detached Garage,"3,489 sqft",,"$172,258 ","$158,000 - $188,000",-$67 (-0.0 %)
"996 Lindridge Dr NE, Atlanta, GA 30324",Sold 08/29/2019,"$460,000 ",3 bds,3 ba,"2,100 sqft",Single Family,1955,1970,Forced air,Central,"Off street, On street",1 acre,Limited solar potentialSun Number™: 56.21,"$460,692 ","$424,000 - $502,000",-$176 (-0.0 %)
"853 Northcliffe Dr NW, Atlanta, GA 30318",Sold 08/29/2019,"$671,000 ",3 bds,2 ba,"1,752 sqft",Single Family,1947,2005,Forced air,Central,,0.34 acres,,"$672,009 ","$618,000 - $732,000",-$258 (-0.0 %)
"3873 Roswell Rd NE APT 14, Atlanta, GA 30342",Sold 08/29/2019,"$430,000 ",3 bds,3 ba,"1,995 sqft",Townhouse,1982,1982,Forced air,Central,4 spaces,"2,173 sqft",,"$430,646 ","$396,000 - $469,000",-$166 (-0.0 %)
