Address,Sold date,Sold price,Bedrooms,Bathrooms,Area,Type,Year built,Last remodel year,Heating,Cooling,Parking,HOA / Lot,Sunscore,Zestimate,Zestimate range,Last 30 day change
"2135 Abner Pl NW, Atlanta, GA 30318",Sold 10/03/2019,"$20,000 ",3 bds,1 ba,792 sqft,Single Family,1960,1960,Other,Central,,"9,169 sqft",,"$83,686 ","$59,000 - $117,000","-$12,543 (-13.0 %)"
"841 N Grand Ave NW, Atlanta, GA 30318",Sold 10/03/2019,"$85,000 ",3 bds,1 ba,889 sqft,Single Family,1945,1945,None,Other,,"7,492 sqft",,"$85,083 ","$79,000 - $92,000","+$1,747 (+2.1 %)"
"841 N Grand Ave NW, Atlanta, GA 30318",Sold 10/03/2019,"$85,000 ",3 bds,1 ba,889 sqft,Single Family,1945,1945,None,Other,,"7,492 sqft",,"$85,083 ","$79,000 - $92,000","+$1,747 (+2.1 %)"
"2231 Parkview Ct NW, Atlanta, GA 30318",Sold 10/02/2019,"$380,000 ",3 bds,3 ba,"2,152 sqft",Single Family,2005,2005,Forced air,Central,4 spaces,"4,791 sqft",,"$380,381 ","$354,000 - $411,000","-$4,027 (-1.0 %)"
"800 Hall St NW, Atlanta, GA 30318",Sold 10/02/2019,"$147,000 ",3 bds,1 ba,"1,280 sqft",Single Family,1930,,Forced air,None,Detached Garage,"9,234 sqft",,"$165,452 ","$127,000 - $204,000","+$10,028 (+6.5 %)"
"1017 Northcliffe Dr NW, Atlanta, GA 30318",Sold 10/02/2019,"$550,000 ",3 bds,1.5 ba,"1,975 sqft",Single Family,1950,1980,Forced air,Central,,0.68 acres,,"$550,552 ","$512,000 - $595,000","-$74,399 (-11.9 %)"
"1990 Lenox Rd NE, Atlanta, GA 30306",Sold 10/02/2019,"$515,000 ",3 bds,2 ba,"1,987 sqft",Single Family,1952,,Forced air,Central,2 spaces,0.59 acres,,"$515,516 ","$479,000 - $557,000","-$13,811 (-2.6 %)"
"812 Virginia Park Circle, Atlanta, GA 30306",Sold 10/02/2019,"$639,900 ",3 bds,4 ba,"2,400 sqft",Townhouse,2016,2016,Heat pump,Central,,827 sqft,,"$640,532 ","$609,000 - $673,000","-$2,294 (-0.4 %)"
"1153 Liberty Pkwy NW, Atlanta, GA 30318",Sold 10/02/2019,"$273,000 ",3 bds,4 ba,"1,326 sqft",Townhouse,2005,2005,Forced air,Central,1 space,653 sqft,,"$273,274 ","$254,000 - $295,000","+$3,242 (+1.2 %)"
"400 17th St NW UNIT 1123, Atlanta, GA 30363",Sold 10/01/2019,"$293,000 ",3 bds,2 ba,"1,450 sqft",Condo,2004,2004,"Forced air, Heat pump",Central,4 spaces,$539/month,,"$293,299 ","$273,000 - $317,000",+$585 (+0.2 %)
"512 Rock Springs Rd NE, Atlanta, GA 30324",Sold 10/01/2019,"$525,000 ",3 bds,2.5 ba,"1,693 sqft",Single Family,1948,1980,Forced air,Central,,0.29 acres,,"$525,536 ","$489,000 - $568,000","-$29,387 (-5.3 %)"
"2774 Andrews Dr NW APT 15, Atlanta, GA 30305",Sold 10/01/2019,$1.47M,3 bds,3.5 ba,"3,192 sqft",Townhouse,1968,,Forced air,Central,,"3,193 sqft",,"$1,475,062 ",$1.37M - $1.59M,"+$95,534 (+6.9 %)"
"400 17th St NW, Atlanta, GA 30363",Sold 10/01/2019,"$293,000 ",3 bds,2 ba,"1,450 sqft",Condo,2004,2004,Forced air,Central,,$276/month,,"$293,299 ","$273,000 - $317,000","+$3,755 (+1.3 %)"
"986 Wadsworth Dr NW, Atlanta, GA 30318",Sold 10/01/2019,$1.43M,3 bds,2 ba,"2,483 sqft",Single Family,1951,1951,Other,,,0.29 acres,,"$1,426,456 ",$1.33M - $1.54M,"+$268,901 (+23.2 %)"
"796 Piedmont Ave NE # B, Atlanta, GA 30308",Sold 10/01/2019,"$500,000 ",3 bds,4 ba,"1,406 sqft",Townhouse,1988,,,,,"1,245 sqft",,"$500,510 ","$465,000 - $541,000","-$4,327 (-0.9 %)"
"2015 Jones Rd NW, Atlanta, GA 30318",Sold 10/01/2019,"$146,228 ",3 bds,2.5 ba,"1,100 sqft",Single Family,1960,1960,Forced air,Central,,"9,100 sqft",,"$142,346 ","$124,000 - $161,000","-$2,286 (-1.6 %)"
"1219 Defoor Ct NW # 4C, Atlanta, GA 30318",Sold 10/01/2019,"$298,000 ",3 bds,3 ba,"1,715 sqft",Townhouse,1982,,Forced air,Central,2 spaces,"1,698 sqft",,"$298,304 ","$277,000 - $322,000",
"1315 Battleview Dr NW, Atlanta, GA 30327",,"$699,000 ",3 bds,2 ba,"2,357 sqft",Single Family,1959,2000,Forced air,Central,,0.42 acres,,"$699,714 ","$651,000 - $756,000","+$9,964 (+1.4 %)"
"811 Virginia Park Cir NE, Atlanta, GA 30306",Sold 09/30/2019,"$625,000 ",3 bds,3.5 ba,"2,400 sqft",Single Family,2016,2016,Heat pump,,2 spaces,827 sqft,,"$625,625 ","$594,000 - $657,000","+$8,934 (+1.4 %)"
"814 Highland Ter NE, Atlanta, GA 30306",Sold 09/30/2019,"$727,000 ",3 bds,3 ba,"1,725 sqft",Single Family,1940,1975,Forced air,Central,2 spaces,"8,276 sqft",,"$727,753 ","$677,000 - $786,000","-$4,163 (-0.6 %)"
"2632 Church St NW, Atlanta, GA 30318",Sold 09/30/2019,"$256,900 ",3 bds,2 ba,"1,271 sqft",Single Family,2000,2000,Forced air,Central,,0.31 acres,,"$257,166 ","$239,000 - $278,000","-$3,097 (-1.2 %)"
"102 Maddox Dr NE, Atlanta, GA 30309",Sold 09/30/2019,$1.13M,3 bds,2.5 ba,"2,579 sqft",Single Family,1920,2015,Forced air,Central,,0.26 acres,,"$1,128,667 ",$1.05M - $1.22M,"+$3,199 (+0.3 %)"
"98 Maddox Dr NE, Atlanta, GA 30309",Sold 09/30/2019,$1.12M,3 bds,2.5 ba,"2,316 sqft",Single Family,1920,1990,Forced air,Central,,"9,583 sqft",,"$1,126,165 ",$1.05M - $1.22M,"-$5,360 (-0.5 %)"
"683 Cresthill Ave NE, Atlanta, GA 30306",Sold 09/30/2019,"$900,000 ",3 bds,2 ba,"2,134 sqft",Single Family,1930,2010,Forced air,Central,,1 acre,,"$779,801 ","$725,000 - $858,000","+$7,049 (+0.9 %)"
"973 Wildwood Rd NE, Atlanta, GA 30306",Sold 09/30/2019,$1.07M,3 bds,4 ba,"4,256 sqft",Single Family,1986,1990,Forced air,Central,3 spaces,0.44 acres,,"$1,076,113 ",$1.00M - $1.16M,"-$25,620 (-2.3 %)"
"960 Virginia Ave NE, Atlanta, GA 30306",Sold 09/30/2019,"$700,000 ",3 bds,2 ba,"2,038 sqft",Single Family,1930,1980,Other,Central,2 spaces,"8,363 sqft",,"$700,725 ","$652,000 - $757,000","-$22,803 (-3.2 %)"
"726 Alfred Rd NW, Atlanta, GA 30331",Sold 09/30/2019,"$80,000 ",3 bds,2 ba,825 sqft,Single Family,1958,,Forced air,Other,Carport,"9,099 sqft",,"$88,144 ","$67,000 - $110,000",-$479 (-0.5 %)
"1823 Woodland Hills Ave NW, Atlanta, GA 30318",Sold 09/30/2019,"$350,000 ",3 bds,1 ba,"1,229 sqft",Single Family,1930,1975,Forced air,Central,,0.27 acres,,"$350,362 ","$326,000 - $378,000","-$60,506 (-14.7 %)"
"291 Goodson Way NW, Atlanta, GA 30309",3D Homes Icon3D Home,"$450,000 ",3 bds,3 ba,"1,862 sqft",Townhouse,2012,2012,Forced air,Central,3 spaces,871 sqft,Great solar potentialSun Number™: 88.21,"$450,466 ","$419,000 - $487,000","+$4,892 (+1.1 %)"
"3663 Croft Pl NW, Atlanta, GA 30331",Sold 09/30/2019,"$115,000 ",3 bds,1 ba,"1,025 sqft",Single Family,1959,1959,Forced air,Central,,"9,147 sqft",,"$115,119 ","$107,000 - $124,000","-$4,865 (-4.1 %)"
"818 Glendale Ter NE, Atlanta, GA 30308",Sold 09/30/2019,"$650,000 ",3 bds,2 ba,"1,399 sqft",Single Family,1928,1989,Forced air,Central,3 spaces,"8,102 sqft",,"$620,806 ","$559,000 - $683,000","+$5,660 (+0.9 %)"
"3475 Oak Valley Rd NE APT 2940, Atlanta, GA 30326",,$1.29M,3 bds,4 ba,"2,907 sqft",Condo,1992,1992,Forced air,Central,3 spaces,"$1,271/month",,"$1,296,395 ",$1.21M - $1.40M,"-$2,435 (-0.2 %)"
"769 Verner St NW, Atlanta, GA 30318",Sold 09/27/2019,"$565,000 ",3 bds,2 ba,"2,652 sqft",Single Family,1926,,Forced air,Central,,"7,666 sqft",,"$560,603 ","$521,000 - $605,000","-$2,661 (-0.5 %)"
"821 Pelham St NW, Atlanta, GA 30318",Sold 09/27/2019,"$172,000 ",3 bds,2 ba,"1,350 sqft",Single Family,1950,1980,"Forced air, Heat pump",Central,Off street,"6,316 sqft",,"$172,185 ","$160,000 - $186,000",+$53 (+0.0 %)
"832 Drewry St NE, Atlanta, GA 30306",Sold 09/27/2019,"$645,000 ",3 bds,2 ba,"1,895 sqft",Single Family,1940,1965,Forced air,Central,2 spaces,"7,501 sqft",Great solar potentialSun Number™: 92.23,"$645,695 ","$600,000 - $697,000",+$199 (+0.0 %)
"787 Martina Dr NE, Atlanta, GA 30305",Sold 09/27/2019,"$611,875 ",3 bds,2 ba,"2,072 sqft",Single Family,1938,1990,Forced air,Central,1 space,"6,753 sqft",Candidate for a community solar programSun Number™: 20.21,"$612,534 ","$570,000 - $662,000",+$189 (+0.0 %)
"622 English Ave NW, Atlanta, GA 30318",Sold 09/27/2019,"$118,000 ",3 bds,2 ba,"1,702 sqft",Single Family,1930,1970,Other,Central,,"4,678 sqft",,"$125,861 ","$120,000 - $132,000",-$182 (-0.1 %)
"863 Oak St NW, Atlanta, GA 30318",Sold 09/27/2019,"$184,900 ",3 bds,2 ba,"1,204 sqft",Single Family,1920,1970,Heat pump,Central,4 spaces,"4,791 sqft",,"$185,099 ","$172,000 - $200,000",+$57 (+0.0 %)
"57 25th St NW, Atlanta, GA 30309",Sold 09/27/2019,"$920,000 ",3 bds,2 ba,"2,075 sqft",Single Family,1899,,Forced air,Central,Detached Garage,0.5 acres,,"$920,991 ","$857,000 - $995,000",+$283 (+0.0 %)
"511 Broadview Pl NE, Atlanta, GA 30324",Sold 09/27/2019,"$566,436 ",3 bds,3 ba,"1,912 sqft",Single Family,2019,,Forced air,Central,2 spaces,"1,917 sqft",,"$567,046 ","$527,000 - $612,000",+$175 (+0.0 %)
"390 Golfview Rd NW, Atlanta, GA 30309",Sold 09/27/2019,"$550,000 ",3 bds,2 ba,"1,400 sqft",Single Family,1958,2007,Forced air,Central,2 spaces,0.33 acres,Candidate for a community solar programSun Number™: 20.21,"$550,592 ","$512,000 - $595,000",+$169 (+0.0 %)
"511 Broadview Pl NE, Atlanta, GA 30324",Sold 09/27/2019,"$566,436 ",3 bds,3 ba,"1,912 sqft",Single Family,2019,,Forced air,Central,2 spaces,"1,917 sqft",,"$567,046 ","$527,000 - $612,000",+$175 (+0.0 %)
"787 Martina Dr NE, Atlanta, GA 30305",Sold 09/27/2019,"$611,875 ",3 bds,2 ba,"2,072 sqft",Single Family,1938,1990,Forced air,Central,1 space,"6,753 sqft",Candidate for a community solar programSun Number™: 20.21,"$612,534 ","$570,000 - $662,000",+$189 (+0.0 %)
"3635 E Paces Cir NE UNIT 1403, Atlanta, GA 30326",Sold 09/27/2019,"$424,000 ",3 bds,2.5 ba,"1,714 sqft",Condo,2008,2008,Forced air,Central,,$514/month,,"$424,456 ","$395,000 - $458,000",+$130 (+0.0 %)
"57 25th St NW, Atlanta, GA 30309",Sold 09/27/2019,"$920,000 ",3 bds,2 ba,"2,075 sqft",Single Family,1899,,Forced air,Central,Detached Garage,0.5 acres,,"$920,991 ","$857,000 - $995,000",+$283 (+0.0 %)
"3344 Peachtree Rd NE UNIT 4503, Atlanta, GA 30326",,$2.90M,3 bds,5 ba,"4,474 sqft",Condo,2008,2008,"Forced air, Heat pump",Central,2 spaces,"$4,151/month",,"$2,902,124 ",$2.70M - $3.13M,+$893 (+0.0 %)
"863 Oak St NW, Atlanta, GA 30318",Sold 09/27/2019,"$184,900 ",3 bds,2 ba,"1,204 sqft",Single Family,1920,1970,Heat pump,Central,4 spaces,"4,791 sqft",,"$185,099 ","$172,000 - $200,000",+$57 (+0.0 %)
"1637 Duncan Dr NW, Atlanta, GA 30318",Sold 09/26/2019,"$478,000 ",3 bds,3 ba,"2,184 sqft",Single Family,2006,2006,Forced air,Central,2 spaces,"4,879 sqft",,"$478,521 ","$445,000 - $517,000","+$2,160 (+0.5 %)"
"3126 Arden Rd NW, Atlanta, GA 30305",Sold 09/26/2019,"$913,000 ",3 bds,3.5 ba,"3,668 sqft",Single Family,1940,1985,Forced air,Central,,1.44 acres,,"$913,996 ","$850,000 - $987,000","-$233,439 (-20.3 %)"
"43 Johnson Rd NW, Atlanta, GA 30318",Sold 09/25/2019,"$230,000 ",3 bds,2 ba,"1,318 sqft",Single Family,1935,1935,None,,2 spaces,0.32 acres,,"$230,254 ","$214,000 - $249,000",+$59 (+0.0 %)
"1236 Defoor Ct NW, Atlanta, GA 30318",Sold 09/25/2019,"$315,000 ",3 bds,3 ba,"1,715 sqft",Condo,1982,1982,Forced air,Central,2 spaces,$330/month,,"$315,348 ","$293,000 - $341,000",+$81 (+0.0 %)
"721 Woods Dr NW, Atlanta, GA 30318",Sold 09/25/2019,"$89,000 ",3 bds,1 ba,"1,064 sqft",Single Family,1930,1965,Other,Central,,0.53 acres,,"$113,929 ","$81,000 - $158,000","+$18,739 (+19.7 %)"
"349 Allison Dr NE, Atlanta, GA 30342",,"$725,000 ",3 bds,4 ba,"2,800 sqft",Single Family,1956,2007,Forced air,Central,,0.93 acres,,"$725,801 ","$675,000 - $784,000",+$186 (+0.0 %)
"3025 Dale Dr NE, Atlanta, GA 30305",Sold 09/25/2019,"$650,000 ",3 bds,2 ba,"1,611 sqft",Single Family,1950,1970,Forced air,Central,2 spaces,0.68 acres,,"$655,200 ","$622,000 - $688,000",+$890 (+0.1 %)
"861 Highland Ter NE, Atlanta, GA 30306",Sold 09/25/2019,"$750,000 ",3 bds,2 ba,"1,076 sqft",Single Family,1940,1940,Forced air,Central,,"10,650 sqft",,"$750,829 ","$698,000 - $811,000","+$53,735 (+7.7 %)"
"3338 Peachtree Rd NE APT 3103, Atlanta, GA 30326",Sold 09/25/2019,"$555,000 ",3 bds,2 ba,"1,742 sqft",Condo,2004,2019,Heat pump,Central,2 spaces,$714/month,,"$555,613 ","$517,000 - $600,000",+$142 (+0.0 %)
"2011 Westside Blvd, Atlanta, GA 30318",Sold 09/25/2019,"$587,000 ",3 bds,3 ba,"2,939 sqft",Single Family,2019,2019,Gas,Central,Attached Garage,"5,009 sqft",,"$587,649 ","$547,000 - $635,000",+$151 (+0.0 %)
"62 Karland Dr NW, Atlanta, GA 30305",Sold 09/24/2019,"$565,000 ",3 bds,2 ba,"1,528 sqft",Single Family,1950,1995,Forced air,Central,Detached Garage,"9,147 sqft",,"$565,632 ","$526,000 - $611,000",-$285 (-0.1 %)
"806 Adair Ave NE, Atlanta, GA 30306",Sold 09/24/2019,"$695,000 ",3 bds,2 ba,"1,379 sqft",Single Family,1925,,Forced air,Central,2 spaces,"7,143 sqft",,"$695,778 ","$647,000 - $751,000",+$161 (+0.0 %)
"115 Biscayne Dr NW APT G1, Atlanta, GA 30309",Sold 09/24/2019,"$263,000 ",3 bds,2 ba,"1,300 sqft",Condo,1964,1995,"Baseboard, Forced air",Central,2 spaces,$486/month,,"$263,294 ","$245,000 - $284,000",+$61 (+0.0 %)
"867 Peachtree St NE UNIT 403, Atlanta, GA 30308",,"$970,000 ",3 bds,3 ba,"2,092 sqft",Condo,2016,2016,Forced air,Central,Attached Garage,,,"$971,086 ","$903,000 - $1.05M",+$225 (+0.0 %)
"3905 Peachtree Dunwoody Rd NE, Atlanta, GA 30342",Sold 09/24/2019,"$652,500 ",3 bds,3 ba,"2,326 sqft",Single Family,1940,,Forced air,Central,2 spaces,0.81 acres,,"$754,083 ","$716,000 - $792,000","+$55,082 (+7.9 %)"
"270 Lakemoore Dr NE APT D, Atlanta, GA 30342",Sold 09/23/2019,"$280,000 ",3 bds,3 ba,"1,426 sqft",Condo,1952,1952,Forced air,Central,"Carport, Off street",$382/month,,"$280,317 ","$261,000 - $303,000",+$58 (+0.0 %)
"2093 Fairhaven Cir NE, Atlanta, GA 30305",Sold 09/23/2019,"$485,000 ",3 bds,2 ba,"1,505 sqft",Single Family,1950,1990,Forced air,Central,4 spaces,0.34 acres,Limited solar potentialSun Number™: 41.81,"$485,549 ","$452,000 - $524,000",+$100 (+0.0 %)
"1015 Brandsford St NW, Atlanta, GA 30318",Sold 09/23/2019,"$610,000 ",3 bds,5 ba,"2,970 sqft",Townhouse,2019,,,,2 spaces,,,"$610,691 ","$568,000 - $660,000",+$125 (+0.0 %)
"1820 Peachtree St NW UNIT 802, Atlanta, GA 30309",Sold 09/23/2019,"$689,000 ",3 bds,3 ba,"1,888 sqft",Condo,2010,2010,Forced air,Central,2 spaces,$425/month,,"$689,781 ","$641,000 - $745,000",+$142 (+0.0 %)
"2573 Birchwood Dr NE, Atlanta, GA 30305",Sold 09/23/2019,"$498,000 ",3 bds,3 ba,"1,835 sqft",Single Family,1959,1980,Forced air,Central,2 spaces,0.36 acres,Candidate for a community solar programSun Number™: 20.21,"$498,564 ","$464,000 - $538,000",+$102 (+0.0 %)
"63 W Wieuca Rd NE UNIT 9, Atlanta, GA 30342",Sold 09/23/2019,$1.20M,3 bds,2.5 ba,"3,377 sqft",Condo,1998,1998,Forced air,Central,,,,"$1,201,360 ",$1.12M - $1.30M,"+$208,211 (+21.0 %)"
"1838 Greystone Rd NW, Atlanta, GA 30318",Sold 09/23/2019,"$570,500 ",3 bds,2 ba,"1,339 sqft",Single Family,1940,1980,Gas,Central,Detached Garage,0.32 acres,,"$571,146 ","$531,000 - $617,000",+$117 (+0.0 %)
"1015 Hightower Rd NW, Atlanta, GA 30318",Sold 09/23/2019,"$98,000 ",3 bds,2 ba,"1,459 sqft",Single Family,1940,1975,Forced air,"Central, Refrigeration",2 spaces,0.3 acres,,"$147,843 ","$98,000 - $204,000",+$908 (+0.6 %)
"1969 Boyd Trace Ln NW, Atlanta, GA 30318",Sold 09/20/2019,"$429,900 ",3 bds,3 ba,"2,084 sqft",Single Family,2016,2016,Forced air,Central,2 spaces,"5,227 sqft",Great solar potentialSun Number™: 92.22,"$430,405 ","$400,000 - $465,000",+$56 (+0.0 %)
"205 Old Ivy Rd NE, Atlanta, GA 30342",Sold 09/20/2019,"$460,000 ",3 bds,2 ba,"1,346 sqft",Single Family,1943,2005,Forced air,Central,Off street,0.32 acres,,"$460,540 ","$428,000 - $497,000",+$59 (+0.0 %)
"3208 Marne Dr NW, Atlanta, GA 30305",Sold 09/20/2019,$2.92M,3 bds,3 ba,"4,140 sqft",Single Family,2014,1980,Forced air,Central,Detached Garage,0.4 acres,,"$2,923,432 ",$2.72M - $3.16M,"+$852,364 (+41.2 %)"
"2252 Ajax Dr NW, Atlanta, GA 30318",Sold 09/20/2019,"$146,000 ",3 bds,1 ba,"1,000 sqft",Single Family,1960,1960,Other,Central,2 spaces,0.26 acres,,"$146,171 ","$136,000 - $158,000","+$2,349 (+1.6 %)"
"1050 Tumlin St NW, Atlanta, GA 30318",Sold 09/20/2019,"$587,000 ",3 bds,3 ba,"1,956 sqft",Single Family,2003,,Forced air,Central,2 spaces,"4,356 sqft",,"$587,690 ","$547,000 - $635,000",+$76 (+0.0 %)
"1595 Walthall Ct NW, Atlanta, GA 30318",Sold 09/19/2019,"$505,000 ",3 bds,3 ba,"2,976 sqft",Single Family,1988,1988,Other,Central,2 spaces,0.3 acres,,"$505,600 ","$470,000 - $546,000",+$52 (+0.0 %)
"4000 Chastain Preserve Way NE, Atlanta, GA 30342",,"$552,500 ",3 bds,4 ba,"2,312 sqft",Townhouse,2016,2016,Forced air,Central,2 spaces,958 sqft,,"$553,157 ","$514,000 - $597,000",+$58 (+0.0 %)
"3578 Roswell Rd NW, Atlanta, GA 30305",Sold 09/19/2019,"$625,000 ",3 bds,4 ba,"2,348 sqft",Townhouse,2008,,Forced air,Central,2 spaces,871 sqft,,"$613,754 ","$583,000 - $644,000","-$6,836 (-1.1 %)"
"1775 Wildwood Rd NE, Atlanta, GA 30306",Sold 09/19/2019,"$750,000 ",3 bds,3 ba,"2,529 sqft",Single Family,1945,2015,Other,Other,2 spaces,0.77 acres,Great solar potentialSun Number™: 86.61,"$750,892 ","$698,000 - $811,000",+$78 (+0.0 %)
"1838 Meredith Dr NW, Atlanta, GA 30318",Sold 09/18/2019,"$849,000 ",3 bds,2.5 ba,"2,129 sqft",Single Family,1945,1980,Forced air,Central,,0.35 acres,,"$850,021 ","$791,000 - $918,000","+$88,639 (+11.6 %)"
"751 Taylor Ct NE # 33, Atlanta, GA 30324",Sold 09/18/2019,"$549,900 ",3 bds,4 ba,"1,984 sqft",Single Family,2018,,Forced air,Central,2 spaces,,,"$550,561 ","$512,000 - $595,000",+$43 (+0.0 %)
"1838 Meredith Dr NW, Atlanta, GA 30318",Sold 09/18/2019,"$849,000 ",3 bds,2.5 ba,"2,129 sqft",Single Family,1945,1980,Forced air,Central,,0.35 acres,,"$850,021 ","$791,000 - $918,000","+$88,639 (+11.6 %)"
"4266 Roswell Rd NE, Atlanta, GA 30342",Sold 09/17/2019,"$175,000 ",3 bds,2 ba,767 sqft,Condo,1964,1964,Forced air,Central,Off street,,,"$178,165 ","$169,000 - $187,000","+$28,246 (+18.8 %)"
"1108 Seaboard Ave NW, Atlanta, GA 30318",Sold 09/17/2019,"$475,000 ",3 bds,2 ba,"1,402 sqft",Single Family,1905,2010,Forced air,Central,2 spaces,"10,799 sqft",Candidate for a community solar programSun Number™: 20.21,"$475,578 ","$442,000 - $514,000",+$25 (+0.0 %)
"2100 Howell Mill Rd NW # 38, Atlanta, GA 30318",Sold 09/17/2019,"$350,000 ",3 bds,3 ba,"2,300 sqft",Condo,1980,1980,Forced air,Central,2 spaces,,,"$350,426 ","$326,000 - $378,000","-$1,546 (-0.4 %)"
"4266 Roswell Rd NE APT F1, Atlanta, GA 30342",Sold 09/17/2019,"$175,000 ",3 bds,2 ba,"1,310 sqft",Condo,1964,1964,Forced air,Central,1 space,$312/month,,"$175,213 ","$163,000 - $189,000",+$9 (+0.0 %)
"751 Taylor Ct NE, Atlanta, GA 30324",,"$549,900 ",3 bds,4 ba,"1,984 sqft",Single Family,2018,2018,Heat pump,Central,2 spaces,,,"$550,577 ","$512,000 - $595,000",+$15 (+0.0 %)
"270 17th St NW UNIT 2608, Atlanta, GA 30363",Sold 09/16/2019,"$684,900 ",3 bds,3 ba,"2,135 sqft",Condo,2009,,"Forced air, Heat pump",Central,2 spaces,$851/month,,"$685,724 ","$638,000 - $741,000",+$54 (+0.0 %)
"1911 Baker Rd NW, Atlanta, GA 30318",Sold 09/16/2019,"$313,500 ",3 bds,3 ba,"2,200 sqft",Single Family,2019,,Forced air,Other,,"8,799 sqft",,"$315,387 ","$293,000 - $341,000",+$859 (+0.3 %)
"1753 Mary George Ave NW, Atlanta, GA 30318",Sold 09/16/2019,"$174,000 ",3 bds,2 ba,912 sqft,Single Family,1950,1970,Forced air,Other,3 spaces,"8,376 sqft",,"$174,214 ","$162,000 - $188,000",+$5 (+0.0 %)
"3131 Slaton Dr NW APT 23, Atlanta, GA 30305",Sold 09/16/2019,"$979,152 ",3 bds,5 ba,"3,400 sqft",Townhouse,1985,1985,Forced air,Central,Attached Garage,"2,335 sqft",,"$980,357 ","$912,000 - $1.06M",+$26 (+0.0 %)
"1668 Barfield Run NW, Atlanta, GA 30318",Sold 09/16/2019,"$445,000 ",3 bds,3 ba,"2,010 sqft",Single Family,2008,2008,Forced air,Central,2 spaces,"3,920 sqft",Great solar potentialSun Number™: 91.41,"$445,548 ","$414,000 - $481,000",+$12 (+0.0 %)
"828 Cardova Dr NE, Atlanta, GA 30324",Sold 09/16/2019,"$407,000 ",3 bds,2 ba,"1,544 sqft",Single Family,1949,1980,"Forced air, Other","Central, Other",1 space,"10,075 sqft","GreenEnergyEfficient:,Insulation-ceiling, Water Heater-gas,Candidate for a community solar programSun Number™: 20.21","$407,501 ","$379,000 - $440,000",+$11 (+0.0 %)
"448 Plateau Pl NW # 3, Atlanta, GA 30309",Sold 09/16/2019,"$671,270 ",3 bds,4 ba,"2,466 sqft",Townhouse,2019,,,,,,,"$672,096 ","$625,000 - $726,000",+$18 (+0.0 %)
"3630 Peachtree Rd NE UNIT 2803, Atlanta, GA 30326",Sold 09/16/2019,$1.98M,3 bds,4 ba,"2,699 sqft",Condo,2010,2010,Forced air,Central,2 spaces,"$2,106/month",,"$1,982,438 ",$1.84M - $2.14M,+$54 (+0.0 %)
"2466 Ridgewood Rd NW, Atlanta, GA 30318",Sold 09/16/2019,"$562,000 ",3 bds,3 ba,"2,876 sqft",Single Family,1952,2013,Forced air,Central,4 spaces,1 acre,Candidate for a community solar programSun Number™: 20.21,"$562,692 ","$523,000 - $608,000",+$15 (+0.0 %)
"204 Pharr Rd NE, Sout, GA 30305",Sold 09/16/2019,"$557,000 ",3 bds,3.5 ba,"2,563 sqft",Condo,1989,1990,Forced air,Central,,$250/month,,"$557,686 ","$519,000 - $602,000","-$123,305 (-18.1 %)"
"2589 Abner Pl NW, Atlanta, GA 30318",Sold 09/13/2019,"$172,000 ",3 bds,2 ba,948 sqft,Single Family,1960,,"Forced air, Heat pump",Central,4 spaces,0.74 acres,,"$172,219 ","$158,000 - $188,000",-$8 (-0.0 %)
"2066 Telfair Cir NE, Atlanta, GA 30324",Sold 09/13/2019,"$632,000 ",3 bds,4 ba,#NAME?,Townhouse,2018,,,,,,,"$632,804 ","$582,000 - $690,000",-$32 (-0.0 %)
"53 Peachtree Hills Ave NE, Atlanta, GA 30305",Sold 09/13/2019,"$790,000 ",3 bds,3 ba,"2,541 sqft",Single Family,1925,1995,Forced air,Central,3 spaces,"10,001 sqft",,"$791,006 ","$728,000 - $862,000",-$39 (-0.0 %)
"2066 Telfair Cir NE # 112, Atlanta, GA 30324",Sold 09/13/2019,"$632,000 ",3 bds,4 ba,#NAME?,Townhouse,2018,,Forced air,Central,1 space,,,"$632,804 ","$582,000 - $690,000",-$32 (-0.0 %)
"1112 Hampton Way NE, Atlanta, GA 30324",Sold 09/13/2019,"$260,000 ",3 bds,3 ba,"1,800 sqft",Condo,1974,1974,"Forced air, Heat pump",Central,4 spaces,$395/month,Great solar potentialSun Number™: 85.01,"$260,331 ","$240,000 - $284,000",-$13 (-0.0 %)
"862 Ridge Ave NW, Atlanta, GA 30318",Sold 09/12/2019,"$85,000 ",3 bds,2 ba,"1,040 sqft",Single Family,1990,1990,Forced air,Central,,"5,880 sqft",,"$85,109 ","$78,000 - $93,000",-$7 (-0.0 %)
"2176 Niles Pl NE, Atlanta, GA 30324",Sold 09/12/2019,"$572,000 ",3 bds,3 ba,"1,869 sqft",Single Family,2016,2016,Forced air,Central,Carport,"1,742 sqft",,"$572,736 ","$527,000 - $624,000","+$4,494 (+0.8 %)"
"1677 Liberty Pkwy NW, Atlanta, GA 30318",Sold 09/12/2019,"$255,000 ",3 bds,4 ba,"1,248 sqft",Townhouse,2009,2009,Other,Central,1 space,609 sqft,,"$255,328 ","$235,000 - $278,000",-$19 (-0.0 %)
"80 Golf Cir NE, Atlanta, GA 30309",Sold 09/12/2019,"$45,000 ",3 bds,3 ba,"2,000 sqft",Single Family,1940,2002,Forced air,Central,1 space,"8,498 sqft",Candidate for a community solar programSun Number™: 20.21,"$751,422 ","$691,000 - $827,000","-$5,245 (-0.7 %)"
